lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
38,1,94.5,10,6,4,3,0,0,0,1
46,1,128.38,11,4,4,3,2,0,0,1
208,0,75.44,12,29,4,4,0,0,0,0
63,0,80.1,3,28,4,1,1,3,0,0
76,1,79.2,12,3,4,1,2,3,0,1
54,1,107.1,7,2,4,1,0,3,0,1
64,1,214.2,4,17,4,3,2,1,5,1
235,1,73.95,11,29,4,4,0,0,0,0
57,1,146.96,9,24,4,5,2,0,3,1
46,1,82.9,3,10,4,2,0,0,0,1
52,2,126.9,5,21,4,1,0,0,0,1
40,0,127.16,8,28,4,5,2,0,0,1
45,0,128.4,6,8,4,3,0,0,3,1
14,0,100.0,10,15,3,2,0,0,0,1
24,3,129.0,10,2,4,2,2,3,0,1
0,0,88.25,1,7,4,1,0,0,1,1
9,1,127.0,2,12,4,2,0,0,3,1
36,2,94.99,11,25,4,4,0,0,0,1
35,0,171.45,8,28,4,1,2,1,0,0
24,0,161.5,11,1,4,4,0,0,5,0
146,0,116.45,7,31,4,3,2,0,0,0
174,1,119.85,9,2,4,2,2,0,0,0
53,0,143.1,5,21,4,1,0,0,0,1
14,1,109.0,6,22,4,2,0,3,0,1
233,0,90.0,10,14,3,2,1,0,0,0
98,0,95.0,9,30,3,2,0,0,0,0
135,0,90.0,9,14,3,2,1,0,0,1
143,1,137.7,7,4,4,2,1,0,3,0
4,0,160.0,9,25,4,0,2,3,0,1
1,1,111.0,6,14,4,1,0,0,0,1
29,0,130.0,12,17,4,1,0,1,0,1
214,0,103.5,10,7,4,2,1,0,0,0
80,0,105.3,7,20,4,1,0,0,0,0
6,0,88.2,4,7,2,1,0,0,0,1
47,2,139.5,10,9,4,1,2,0,3,1
151,0,71.0,1,19,3,2,0,0,0,1
8,1,124.67,8,17,4,3,0,3,0,1
263,0,100.3,9,29,4,4,2,0,0,0
75,1,127.8,7,30,4,1,0,0,3,1
220,1,90.0,8,15,4,1,1,3,0,1
172,0,95.0,6,24,4,2,0,0,0,0
258,0,100.3,10,2,4,5,2,0,0,0
14,1,100.0,11,2,4,1,0,3,0,1
142,2,94.5,8,3,4,1,0,3,0,1
70,2,121.55,4,4,4,3,1,0,0,1
12,3,164.0,8,24,4,2,0,0,3,1
143,1,112.0,7,2,3,1,2,0,0,1
92,0,90.0,11,11,3,1,0,0,0,1
78,1,60.0,2,20,3,2,2,0,0,1
15,0,80.0,2,19,2,1,0,0,0,1
116,1,90.0,11,17,4,3,0,0,0,1
45,0,71.1,3,12,4,1,1,3,0,0
54,2,74.15,10,3,4,3,2,0,0,1
57,2,137.7,4,22,4,2,1,0,3,1
174,1,85.5,6,29,4,3,0,3,0,1
294,2,70.55,11,12,4,3,2,3,0,0
104,1,114.0,10,6,4,2,0,1,0,0
3,1,65.0,12,19,2,0,1,0,0,1
107,1,89.25,9,9,4,2,0,0,0,1
35,1,138.38,3,22,4,4,0,0,3,1
40,1,83.16,10,13,4,1,0,3,0,1
103,1,95.88,5,5,4,3,1,0,3,1
2,0,89.0,4,18,4,0,1,3,0,1
22,0,71.2,1,25,4,15,5,3,0,1
66,0,75.0,10,9,3,2,1,0,0,1
48,0,72.9,3,7,4,2,1,0,0,0
19,2,69.0,12,5,4,1,2,0,0,1
2,0,66.0,1,13,2,2,0,0,0,1
28,2,96.3,10,12,4,2,1,0,0,1
211,0,100.0,5,20,4,2,0,0,0,0
145,0,118.8,7,28,4,2,0,0,3,1
2,2,182.0,2,19,4,1,0,0,5,1
29,2,212.0,9,24,4,2,0,0,5,1
5,1,115.0,9,9,4,1,0,3,0,1
10,2,146.0,5,6,4,2,1,0,3,1
0,0,86.0,1,1,4,1,0,3,0,1
112,1,76.5,8,7,4,2,2,0,0,0
11,0,119.0,9,5,4,2,1,3,0,0
26,0,91.2,11,17,4,3,0,0,3,1
256,0,90.0,6,15,3,2,0,1,0,1
80,0,136.0,10,9,3,2,0,1,3,1
101,0,95.88,6,17,3,2,0,0,0,0
36,3,159.3,5,1,4,2,2,0,3,1
90,1,127.8,4,28,4,2,0,0,0,0
184,1,139.5,8,17,4,1,0,1,0,0
225,0,106.25,10,17,4,4,1,0,0,0
47,1,101.72,10,24,4,1,1,0,3,1
150,1,90.0,6,16,3,3,0,1,0,1
204,0,100.0,5,5,4,3,0,0,0,0
34,1,103.5,10,12,4,2,1,0,0,1
78,1,108.45,4,6,4,4,0,0,3,1
69,1,140.4,6,30,4,3,2,0,3,1
30,0,86.4,3,4,4,2,0,0,0,1
86,1,65.0,5,20,3,2,1,0,0,1
3,0,65.0,10,8,2,1,0,0,0,0
41,1,110.7,6,20,4,3,1,0,0,1
15,1,109.55,8,17,4,1,0,0,1,1
279,0,110.0,10,12,3,3,0,0,0,0
190,0,83.79,6,9,4,8,2,0,0,0
85,0,168.3,9,15,4,3,1,0,3,0
0,2,0.0,12,19,1,1,1,0,6,1
56,1,180.0,3,20,4,0,2,0,5,0
4,1,73.92,9,2,4,2,0,3,0,1
3,1,155.0,5,28,4,1,0,0,0,1
185,0,103.5,12,16,4,2,1,0,3,1
12,0,176.33,12,10,4,1,2,0,5,1
46,1,79.2,11,11,4,2,0,3,0,0
3,2,156.0,4,1,4,2,0,0,3,1
46,0,67.15,3,13,4,2,2,3,0,0
45,0,86.4,11,19,4,1,1,0,0,0
56,0,82.0,9,17,3,2,0,1,0,1
203,2,114.3,8,17,4,2,0,0,3,0
21,1,94.5,5,10,4,1,0,0,0,1
62,0,67.5,3,11,4,2,0,3,0,1
105,0,90.95,6,26,4,3,2,3,0,1
15,1,117.0,10,31,4,1,2,0,3,1
54,1,98.1,12,20,3,3,0,0,0,1
270,0,80.0,4,20,3,4,0,0,0,1
102,0,46.66,7,29,4,5,2,3,0,1
14,0,84.67,12,22,4,3,0,3,0,1
100,1,150.3,8,26,4,2,2,0,3,1
9,2,111.35,5,31,4,2,0,0,0,1
38,1,107.1,7,2,4,1,0,3,0,1
6,0,65.0,12,8,2,2,0,0,0,1
27,0,141.0,5,10,4,3,0,0,0,0
19,0,90.0,10,6,3,3,0,0,0,1
418,0,75.0,9,26,4,2,1,0,0,0
73,1,149.4,6,16,4,3,0,0,3,1
21,0,161.33,9,16,4,3,0,0,5,1
32,0,109.8,4,14,4,3,1,0,0,0
44,0,107.1,4,4,4,0,1,3,0,0
1,0,152.67,6,26,4,1,2,0,3,1
125,1,89.25,10,15,4,3,2,0,0,1
97,2,68.65,10,19,4,2,1,0,1,1
3,1,115.5,10,31,4,0,1,0,0,1
126,1,76.58,5,4,4,4,0,0,0,1
19,1,130.0,2,19,4,5,2,0,3,1
11,1,150.0,11,5,4,1,0,0,0,0
114,1,115.6,5,15,3,1,2,0,3,1
48,1,76.5,3,17,4,1,0,0,0,0
31,0,63.0,3,19,3,1,1,0,0,1
6,1,149.0,9,17,4,1,1,3,0,1
3,3,129.0,9,2,4,1,0,3,0,1
159,0,99.45,8,3,4,6,2,0,0,0
49,1,108.0,10,3,4,2,1,3,0,1
18,2,121.0,6,8,4,2,0,0,0,1
74,0,109.0,9,18,3,2,0,1,0,1
2,0,82.4,3,17,3,1,0,0,0,1
34,0,104.85,10,16,4,2,0,0,0,1
177,0,100.0,6,3,3,2,0,0,0,0
10,2,174.0,12,11,4,0,1,0,5,1
6,1,80.0,3,2,4,2,0,3,0,1
29,0,96.3,10,11,4,2,2,0,0,1
155,0,126.48,9,16,4,4,2,1,0,0
317,0,120.0,9,15,3,2,0,0,0,0
138,1,139.5,8,9,4,2,0,0,0,1
17,1,124.0,9,11,4,0,2,0,0,1
21,0,150.45,11,2,4,3,1,0,5,1
57,2,118.8,10,2,4,1,2,0,0,1
22,0,75.0,8,21,3,1,0,0,0,1
55,1,74.8,12,13,4,9,2,0,0,1
19,1,134.3,11,2,4,4,0,1,0,1
130,1,85.5,8,1,4,1,2,0,0,0
6,0,116.0,11,6,4,2,0,0,0,1
23,1,133.55,12,30,4,2,2,0,3,1
2,2,92.54,11,16,4,6,2,0,0,1
34,1,103.89,8,27,4,5,2,3,0,1
0,0,85.24,8,30,4,1,0,3,0,1
182,1,120.0,10,12,4,1,0,0,0,0
196,0,105.3,8,4,4,3,0,0,0,0
301,0,52.0,11,18,3,2,0,0,0,0
222,1,90.95,8,13,4,2,2,0,0,1
30,0,140.0,6,2,3,2,0,0,0,1
2,0,64.08,3,28,4,0,1,3,0,1
28,0,166.67,11,11,4,2,1,0,3,0
22,2,187.0,6,27,4,1,1,0,3,1
6,1,65.0,12,26,2,0,1,0,0,1
9,1,65.29,11,13,4,3,2,0,0,1
65,0,60.0,2,10,3,3,0,0,0,1
1,0,89.25,6,17,3,1,0,1,0,1
17,1,118.58,9,8,4,1,0,0,3,1
12,0,80.0,2,24,4,3,0,0,0,1
118,1,133.46,7,11,4,5,2,0,0,1
132,1,119.0,12,3,4,2,2,0,3,0
12,0,60.0,8,5,2,3,0,0,0,1
239,0,90.6,6,15,3,2,0,1,0,0
76,1,69.3,4,21,4,1,0,3,0,1
255,1,84.43,10,12,4,4,0,3,0,0
86,3,90.95,9,3,3,2,2,0,3,1
4,0,90.0,2,13,4,1,0,3,0,1
194,2,130.05,8,14,4,2,2,0,3,0
93,1,89.25,10,7,4,4,0,0,0,1
87,0,80.75,6,11,3,2,2,0,0,1
13,2,125.0,11,14,4,2,1,0,0,1
9,1,71.84,3,1,4,3,0,0,0,1
57,0,148.95,4,28,4,2,0,0,0,1
78,1,89.25,10,31,4,6,3,0,0,0
1,0,135.0,9,17,2,1,0,0,0,1
62,1,115.04,9,27,4,2,0,0,3,1
0,0,106.0,5,9,4,0,1,0,0,1
159,1,143.55,10,1,4,3,2,1,0,0
24,0,135.0,5,22,4,0,2,0,0,0
260,1,95.13,10,2,4,4,2,0,0,1
188,0,130.0,6,15,4,2,0,0,0,0
308,0,52.0,11,25,3,2,0,0,0,0
38,1,76.5,3,11,4,2,1,0,0,0
100,0,108.0,10,16,3,1,0,1,0,0
129,1,94.5,5,12,4,2,0,3,0,1
73,1,82.45,3,29,4,4,0,0,0,1
220,0,85.5,8,29,4,1,1,3,0,0
87,1,51.97,3,11,4,2,1,3,0,1
29,1,74.23,3,2,4,5,2,3,0,0
24,0,86.93,12,8,4,3,0,0,0,1
41,2,105.0,10,18,4,3,2,0,0,1
168,0,90.95,7,4,4,3,1,0,0,0
245,0,128.7,10,28,4,2,1,0,0,0
52,2,120.6,10,28,4,2,1,0,3,1
127,1,91.48,10,8,4,1,0,0,0,1
158,1,123.25,5,25,4,4,0,0,3,0
160,0,138.55,8,8,4,5,2,0,3,0
71,1,69.0,3,17,4,2,0,0,1,1
176,2,137.7,8,9,4,3,0,0,3,0
25,0,60.0,12,27,3,1,0,0,0,1
163,0,100.0,6,5,3,2,2,0,0,0
132,1,107.0,4,6,4,2,0,0,0,0
291,0,115.0,8,19,3,2,0,1,0,0
63,1,74.8,11,17,4,3,1,3,0,0
141,1,137.7,7,16,4,1,1,0,0,1
110,1,85.87,11,2,4,3,0,3,0,1
27,0,85.0,5,4,3,1,0,0,0,1
0,0,64.5,1,18,3,1,1,0,0,1
67,1,89.24,3,26,3,1,0,0,0,1
176,2,137.7,8,6,4,1,2,0,3,0
49,1,140.4,5,13,4,3,2,0,3,1
130,0,87.55,4,19,3,4,0,0,0,1
86,0,100.0,9,9,2,2,0,0,0,1
71,1,105.4,6,17,3,2,2,0,0,1
213,0,109.66,8,13,4,5,2,0,3,0
1,2,92.0,8,31,4,4,1,0,0,1
18,0,76.29,12,2,4,2,2,3,0,1
115,0,76.0,2,27,3,2,2,0,0,1
42,0,60.0,11,2,3,4,1,0,3,1
171,0,76.5,8,20,4,5,2,0,0,0
1,2,152.0,9,9,4,3,0,0,0,1
4,1,146.0,3,24,4,2,0,0,0,1
110,0,90.95,4,20,4,2,0,0,3,1
28,1,91.63,10,18,4,3,0,3,0,1
0,1,90.0,8,6,4,1,0,3,0,1
0,0,216.0,8,15,4,0,1,0,0,0
10,0,92.0,2,2,4,2,0,0,0,1
205,2,76.5,7,25,4,1,2,0,0,1
3,1,93.0,3,8,4,4,0,3,0,1
111,0,72.25,8,16,3,2,0,0,0,1
124,0,96.56,8,7,3,3,2,0,3,1
109,0,159.9,10,29,4,1,2,0,5,0
23,1,79.0,2,12,4,2,1,3,0,0
138,0,94.5,8,22,3,1,2,1,0,0
83,0,168.3,3,25,4,2,1,0,5,0
78,1,70.88,12,22,4,5,2,0,3,1
245,0,75.0,6,17,4,2,0,0,0,0
27,1,120.12,5,18,4,1,0,0,3,1
83,0,112.2,9,30,3,1,0,1,0,1
18,1,129.0,4,2,4,1,0,3,0,1
4,0,72.8,2,16,3,1,0,0,0,1
3,0,99.0,8,17,2,3,1,0,0,0
130,0,110.0,6,6,3,3,1,0,0,1
57,1,136.8,11,17,4,2,0,1,3,0
5,0,80.0,2,24,2,4,0,0,0,1
81,0,73.95,2,27,4,6,2,0,0,0
9,0,65.0,10,1,2,1,0,0,0,1
276,0,58.17,9,22,3,3,0,0,0,1
4,1,125.0,12,28,4,4,1,0,0,1
18,0,81.35,10,4,4,4,2,0,0,1
37,0,95.0,10,13,3,3,0,0,0,1
36,1,104.49,5,7,4,1,0,3,0,1
84,0,134.1,8,14,4,2,2,0,0,0
22,2,105.0,9,1,4,5,1,0,0,1
67,1,49.09,3,13,4,2,2,3,0,1
0,0,65.0,5,2,2,0,1,0,0,1
59,0,135.9,9,26,4,1,1,0,0,1
49,1,75.0,11,15,3,3,0,0,0,1
53,0,80.2,2,27,4,4,2,0,0,1
14,0,76.78,12,6,4,5,1,0,0,1
141,1,72.76,5,23,4,0,1,3,0,1
134,1,76.84,5,29,4,3,2,0,0,1
25,1,108.99,10,3,4,2,1,0,0,1
78,0,125.1,9,10,4,1,1,3,0,0
14,1,98.67,10,30,3,2,1,0,3,1
3,0,166.25,9,22,2,1,0,0,3,1
76,2,79.2,11,6,4,0,1,3,0,1
137,2,121.5,8,21,4,0,1,0,0,1
41,0,106.8,3,24,4,3,0,3,0,1
247,1,115.0,6,6,3,1,1,1,0,0
3,0,90.6,3,7,4,4,1,3,0,0
123,0,105.3,8,1,4,3,1,0,0,0
98,0,146.7,6,29,4,4,0,0,3,0
13,2,99.0,5,8,4,0,2,3,0,1
177,2,130.05,8,11,4,3,2,0,3,0
3,1,118.58,10,10,4,0,1,0,0,1
1,0,166.0,7,2,4,1,1,0,3,1
8,0,144.33,3,26,4,1,2,0,0,0
114,0,189.0,7,14,4,3,0,1,3,0
54,1,135.9,8,5,4,2,2,0,0,1
137,1,114.28,10,15,4,5,2,0,3,1
122,1,114.3,8,6,4,2,2,0,0,0
11,0,55.0,11,27,3,2,1,0,0,1
36,0,91.0,10,13,3,3,0,1,0,1
8,1,99.46,8,22,4,5,1,0,3,1
1,0,65.0,1,14,3,2,0,0,0,1
174,0,70.0,10,10,3,1,1,0,0,0
4,0,92.0,8,12,4,2,0,3,0,1
48,2,121.8,4,25,4,2,1,0,0,1
61,0,63.58,3,19,3,2,2,0,0,1
116,0,86.21,4,26,4,10,4,3,0,0
274,1,115.2,9,27,4,2,0,0,3,0
23,0,54.75,9,6,3,2,2,0,0,1
315,0,52.0,12,2,3,2,0,0,0,1
0,1,50.0,12,15,2,1,0,0,0,1
33,1,61.75,2,7,4,2,2,0,3,1
0,0,110.0,9,19,2,2,1,0,3,1
213,1,118.15,8,31,4,4,0,0,3,0
45,2,124.1,3,19,4,2,2,0,3,1
37,0,115.0,10,22,3,1,1,1,0,1
386,1,115.0,10,23,3,0,2,1,0,0
35,1,109.0,10,28,4,2,0,3,0,0
263,0,67.0,9,21,3,0,1,0,0,1
159,1,114.75,5,13,4,2,2,0,0,0
107,0,150.3,8,17,4,4,1,0,3,0
13,1,134.0,9,12,4,0,1,0,3,1
94,0,94.5,7,12,4,5,1,3,0,0
29,3,150.17,8,28,4,1,2,0,3,1
12,2,111.0,2,7,4,0,2,0,0,1
18,0,69.0,2,19,3,2,1,0,0,0
4,1,65.0,2,16,2,3,0,0,0,1
9,1,83.0,1,17,4,4,2,0,0,1
45,2,207.9,8,20,4,1,0,0,5,1
0,0,141.0,3,24,4,1,0,0,0,1
3,0,118.15,7,11,2,2,1,0,0,1
144,1,76.48,8,4,4,3,2,0,0,1
8,0,62.37,11,26,4,1,0,0,0,1
195,1,89.25,8,24,4,4,0,3,0,0
57,2,79.2,12,1,4,1,0,3,0,1
115,0,58.0,3,26,3,1,2,0,0,1
46,2,112.5,7,8,4,1,0,0,0,1
29,1,78.6,10,20,3,5,0,0,3,1
189,0,72.25,8,8,3,3,1,0,0,1
0,0,221.0,5,14,4,1,0,0,5,0
1,0,67.0,4,6,2,1,0,0,0,1
129,2,139.99,7,22,4,2,0,0,5,1
60,0,145.8,6,8,4,2,0,0,3,0
1,0,60.0,2,28,3,1,2,0,0,0
4,0,110.0,9,30,2,2,0,0,0,0
14,0,55.0,12,3,3,5,2,0,0,1
276,0,116.33,9,22,3,3,0,0,0,0
8,0,101.0,2,6,2,1,0,0,6,1
92,0,49.74,7,5,4,3,2,0,0,0
6,0,80.2,2,28,3,5,2,0,3,1
56,2,177.3,7,19,4,2,0,0,5,1
207,0,95.0,12,30,3,2,1,0,0,1
202,0,90.0,5,29,3,1,2,0,0,0
85,1,106.54,7,26,4,3,0,0,1,1
22,3,159.0,9,15,4,1,0,0,0,1
221,0,65.0,10,17,3,1,2,0,0,1
41,0,65.0,12,27,3,1,0,0,0,1
13,0,88.0,12,5,4,1,1,3,0,1
72,2,119.0,12,20,4,4,0,0,3,1
40,1,125.0,7,26,3,1,0,1,0,1
93,1,109.83,8,13,4,1,0,0,1,1
7,1,124.0,4,10,4,0,2,0,3,1
280,0,86.7,12,31,4,1,2,0,0,0
17,0,72.4,3,31,3,1,0,0,0,1
275,0,62.8,6,4,3,1,1,0,0,0
36,0,71.0,1,19,3,2,0,0,0,1
87,1,90.9,10,30,4,0,2,0,0,0
26,1,84.14,9,25,4,3,2,3,0,1
221,0,60.0,10,17,3,1,2,0,0,1
11,0,151.0,8,9,4,3,0,0,0,0
15,1,91.0,2,16,4,2,0,0,0,0
94,0,123.3,7,21,4,3,1,0,3,1
69,1,140.7,7,19,4,3,0,0,3,1
179,1,155.25,7,27,4,1,0,1,0,0
88,0,90.6,10,5,3,1,1,1,0,1
8,1,187.55,9,12,4,1,1,0,3,1
6,3,119.0,12,28,4,4,0,0,3,1
207,0,161.67,12,30,3,2,1,0,0,1
115,3,107.64,10,22,4,3,2,0,0,1
33,1,119.0,9,26,4,1,1,0,0,1
229,0,89.25,10,22,4,2,2,0,0,0
322,0,52.0,12,9,3,2,0,0,0,1
39,0,129.7,9,25,4,0,1,0,0,1
164,0,100.0,10,2,3,2,0,0,0,1
33,0,41.43,11,7,3,5,2,0,0,1
12,0,65.0,8,5,2,3,0,0,0,1
103,0,94.5,7,18,3,1,2,1,0,0
83,3,126.9,6,10,4,2,1,0,0,1
2,1,117.65,3,23,4,2,0,0,0,1
196,0,99.45,8,22,4,5,1,0,0,0
152,2,130.05,7,13,4,5,2,0,3,0
1,0,59.03,11,25,4,1,0,3,0,1
26,1,103.76,10,3,4,3,1,3,0,1
282,0,76.67,10,10,3,1,2,0,0,1
12,1,85.0,9,11,3,0,1,0,0,1
3,0,86.0,2,4,4,1,0,0,0,1
71,0,84.15,4,23,4,3,2,3,0,1
117,1,145.8,9,16,4,2,1,0,0,0
322,0,80.0,5,19,3,3,1,0,0,0
90,2,150.3,8,21,4,0,2,0,3,1
180,0,70.0,10,16,3,1,0,0,0,0
28,0,108.42,6,14,4,3,0,0,3,1
1,0,176.0,9,22,3,3,1,0,0,1
99,0,82.45,4,11,4,3,1,0,0,0
0,1,145.0,9,15,2,1,0,0,0,1
181,2,162.15,8,23,4,5,0,1,0,0
1,0,80.0,11,27,3,2,1,0,0,1
27,1,139.0,8,22,4,2,1,3,0,0
28,1,90.0,4,6,2,1,0,0,3,1
6,0,89.0,3,22,4,2,0,3,0,0
37,1,108.8,12,27,4,4,0,0,0,1
58,0,56.6,12,23,3,4,0,1,0,1
1,0,60.0,8,5,2,3,0,0,0,0
1,0,97.0,6,23,4,1,0,3,0,1
166,2,73.6,4,21,4,3,0,0,1,1
2,2,143.22,4,1,4,2,2,0,5,1
159,1,133.2,9,28,4,4,1,0,3,0
305,0,89.0,11,4,3,2,1,0,0,0
45,2,185.4,10,17,4,0,1,0,3,1
14,2,97.02,10,15,4,2,0,0,0,1
229,2,70.44,10,27,4,3,0,0,0,0
139,0,105.3,5,15,4,1,2,0,0,1
2,2,209.5,9,30,4,2,0,0,3,1
74,0,101.5,9,18,3,2,0,1,0,1
62,1,60.29,3,11,4,2,1,0,0,1
7,1,114.75,5,24,4,1,0,0,0,1
19,0,0.0,12,16,4,0,0,3,0,1
16,1,120.0,12,29,4,3,0,3,0,1
17,1,91.0,2,15,4,3,1,0,0,1
161,0,130.0,3,25,4,2,1,1,0,0
2,0,69.0,2,25,3,1,0,0,0,1
3,2,0.0,8,9,4,1,2,0,1,1
162,0,135.0,5,11,4,3,0,0,3,0
10,0,96.92,11,20,4,8,4,0,0,0
359,1,78.0,10,14,3,3,2,0,0,0
175,1,85.5,7,23,4,1,1,3,0,1
96,1,122.31,9,27,4,3,0,0,0,0
62,2,102.6,12,7,4,1,0,0,3,1
110,1,76.5,4,9,4,2,2,3,0,0
69,0,60.0,12,3,3,3,0,0,3,1
120,3,80.75,6,18,3,3,2,0,0,1
70,0,80.33,12,9,3,2,0,0,0,1
55,1,60.0,1,31,3,1,2,0,0,1
42,0,60.0,1,15,3,2,1,0,0,1
0,0,95.0,3,1,3,1,0,0,0,1
28,0,67.0,7,14,2,1,0,0,0,1
83,0,162.3,8,21,4,1,2,0,3,1
97,1,76.5,4,2,4,1,0,3,0,1
117,0,94.5,8,1,3,1,2,1,0,1
13,1,85.0,3,20,3,0,1,0,0,1
271,0,71.64,12,3,4,1,2,0,0,1
32,0,130.5,9,9,4,2,0,0,0,0
28,0,100.0,5,19,2,2,0,0,0,1
15,1,104.5,12,4,4,2,2,0,0,1
105,1,108.0,10,21,4,2,2,3,0,0
21,0,79.0,3,14,4,1,1,3,0,1
15,1,100.0,2,11,4,1,0,0,0,1
26,0,66.29,12,1,4,10,4,3,0,0
35,1,71.1,3,16,4,2,0,3,0,1
221,0,73.0,8,12,3,1,0,1,0,1
136,1,90.9,8,26,4,2,0,0,0,1
111,3,154.5,9,23,4,2,1,0,0,1
150,0,96.9,7,8,3,2,1,0,0,1
256,0,90.95,8,31,4,4,0,0,0,0
195,2,146.7,8,7,4,1,2,0,3,0
188,1,89.25,8,23,4,3,2,0,3,1
1,1,68.76,11,27,4,1,2,0,0,1
6,0,100.8,10,11,3,1,2,0,0,1
44,0,2.0,1,2,1,1,1,0,0,1
123,0,93.08,4,21,4,3,1,0,0,1
37,1,94.36,10,27,4,3,0,0,0,0
21,1,96.0,12,24,4,1,2,0,0,1
4,2,152.85,4,17,4,1,2,0,5,1
143,0,90.0,8,25,3,3,0,0,0,1
104,0,97.33,4,28,4,3,1,0,0,0
6,2,119.0,5,23,4,1,1,3,0,1
44,2,74.8,11,1,4,4,0,3,0,1
229,0,85.5,9,3,4,1,0,3,0,0
45,1,96.33,9,10,4,1,2,3,0,1
47,2,132.6,4,29,4,2,2,0,3,1
164,0,116.1,9,19,4,6,3,3,0,0
148,0,138.14,8,16,4,5,2,0,3,0
26,0,87.0,3,7,3,4,1,0,0,1
43,1,88.2,3,20,4,1,2,3,0,1
1,1,135.0,5,11,4,1,0,0,0,1
130,2,125.51,6,28,4,5,1,0,0,1
55,0,109.35,5,30,4,2,1,0,0,0
91,1,58.9,4,9,4,1,1,3,0,1
23,0,140.0,10,21,4,2,0,0,0,0
35,1,73.1,3,4,4,2,0,3,0,1
18,0,123.5,9,7,4,3,1,0,0,1
60,0,98.21,12,29,4,5,0,0,0,1
64,0,130.0,5,17,2,2,0,0,0,1
0,3,129.0,8,30,4,3,0,3,0,1
23,1,109.0,1,2,3,1,2,1,0,1
69,0,120.0,6,12,4,4,2,0,0,0
1,1,115.0,8,4,4,1,0,0,0,1
14,0,147.5,4,29,4,2,2,0,0,0
197,2,106.2,4,12,4,3,0,0,0,0
9,2,109.0,8,31,4,4,1,0,0,0
0,0,65.0,11,29,2,1,0,0,0,1
166,0,110.0,11,1,4,3,0,0,0,0
10,0,103.0,3,19,4,1,1,0,0,1
66,1,108.0,10,20,4,2,0,0,1,1
4,0,81.0,2,19,2,1,0,0,0,1
10,1,86.72,11,11,4,2,2,0,0,1
257,0,80.0,7,1,3,2,0,1,0,1
15,2,168.0,6,19,4,1,2,0,3,1
91,0,70.14,10,2,4,2,2,0,0,1
104,1,109.8,12,4,4,0,2,0,0,0
44,0,95.0,4,23,3,1,2,0,1,1
132,1,124.8,7,29,4,2,1,0,3,1
133,0,118.8,9,3,4,1,2,3,0,0
243,0,65.29,9,1,4,3,0,0,0,0
237,0,148.26,12,28,4,5,2,0,5,1
7,1,82.66,6,26,4,0,2,3,0,1
62,1,111.6,10,25,4,4,0,0,3,0
18,0,79.0,3,15,4,4,0,3,0,1
115,0,60.0,2,27,3,3,2,0,0,0
73,1,100.0,9,15,2,1,0,3,0,0
139,1,98.87,8,23,4,5,2,0,0,1
55,1,123.3,9,2,4,2,1,0,3,1
23,2,95.0,4,2,3,2,2,0,0,1
16,1,111.75,10,1,4,3,1,0,0,1
122,1,77.44,12,24,4,5,2,0,3,0
0,1,76.5,3,17,3,1,0,1,0,1
27,0,152.67,6,26,4,1,2,0,3,0
0,0,133.0,12,10,4,1,0,0,3,1
25,2,129.0,10,17,4,2,1,0,0,1
230,1,137.0,9,6,3,5,0,0,0,0
115,1,90.95,5,2,3,3,1,0,3,1
35,2,88.4,12,3,4,3,2,0,0,1
159,1,65.0,4,9,3,1,1,0,0,1
91,0,80.0,4,4,3,2,1,0,0,0
117,0,105.3,5,6,4,2,1,0,0,0
98,2,89.5,10,24,4,5,1,1,5,1
0,0,118.8,9,7,4,1,1,0,3,0
3,0,120.0,6,10,3,2,0,0,0,1
27,0,57.88,2,21,4,2,2,3,0,1
267,0,95.0,9,30,3,2,1,0,0,0
105,0,37.5,10,12,3,3,0,0,0,1
42,2,142.2,8,30,4,4,0,0,3,1
73,1,94.0,4,3,4,1,2,3,0,1
59,0,100.0,10,9,3,1,2,0,0,1
26,0,147.0,10,2,4,1,2,0,0,0
6,0,0.0,12,10,4,2,0,1,0,1
81,0,85.0,9,5,3,3,1,0,0,1
183,1,110.0,9,8,3,3,0,0,0,0
98,1,85.6,4,8,4,2,0,0,0,0
112,0,96.3,4,9,4,1,0,0,0,1
13,0,79.0,7,11,2,1,1,0,0,1
6,0,89.0,10,3,2,0,1,0,0,1
198,1,90.95,7,18,4,3,1,0,0,1
3,1,177.5,9,19,4,1,1,0,3,1
105,0,80.75,4,18,3,2,1,0,0,1
1,0,91.2,9,29,4,2,0,3,0,1
148,1,108.16,5,29,4,2,2,0,3,1
115,2,129.6,9,6,4,8,2,0,0,1
190,1,108.45,8,9,4,4,0,0,0,0
259,0,90.0,5,5,3,3,0,0,0,0
2,0,65.0,7,10,2,1,2,0,0,1
56,0,93.6,12,7,4,3,0,0,0,0
16,1,140.0,10,29,4,1,1,0,0,0
134,1,146.7,8,12,4,2,1,0,3,1
41,0,116.1,5,9,4,3,1,3,0,0
271,1,101.33,9,21,4,3,0,0,0,0
92,1,134.1,8,20,4,3,2,0,0,0
32,1,70.0,12,27,3,5,1,0,0,1
29,0,63.0,11,6,3,2,1,0,0,1
37,1,109.0,10,27,4,2,0,3,0,1
0,0,66.0,1,19,2,1,0,0,0,1
101,0,78.3,3,15,4,3,0,0,0,0
